filename	acq_time	operator	randstr
func/sub-52_ses-1_task-motor_run-01_bold.nii.gz	2019-06-14T11:36:22.775000	n/a	6bd27395
func/sub-52_ses-1_task-motor_run-02_bold.nii.gz	2019-06-14T11:46:10.500000	n/a	0a5ef949
func/sub-52_ses-1_task-motor_run-03_bold.nii.gz	2019-06-14T11:54:45.332500	n/a	324c329c
fmap/sub-52_ses-1_run-01_magnitude1.nii.gz	2019-06-14T12:03:10.457500	n/a	20ccc0d9
fmap/sub-52_ses-1_run-01_magnitude2.nii.gz	2019-06-14T12:03:10.457500	n/a	20ccc0d9
fmap/sub-52_ses-1_run-01_phasediff.nii.gz	2019-06-14T12:03:11.180000	n/a	ff334c72
func/sub-52_ses-1_task-motor_run-04_bold.nii.gz	2019-06-14T12:06:33.297500	n/a	1cb803f4
func/sub-52_ses-1_task-motor_run-05_bold.nii.gz	2019-06-14T12:14:51.970000	n/a	01c56612
func/sub-52_ses-1_task-motor_run-06_bold.nii.gz	2019-06-14T12:23:25.155000	n/a	cb6ef2c9
anat/sub-52_ses-1_run-01_T1w.nii.gz	2019-06-14T12:31:44.372500	n/a	7371a95f
