filename	acq_time	operator	randstr
func/sub-50_ses-1_task-motor_run-01_bold.nii.gz	2019-06-14T09:07:35.890000	n/a	d372600d
func/sub-50_ses-1_task-motor_run-02_bold.nii.gz	2019-06-14T09:15:59.727500	n/a	5834efcc
func/sub-50_ses-1_task-motor_run-03_bold.nii.gz	2019-06-14T09:24:38.460000	n/a	4ff48e3d
fmap/sub-50_ses-1_run-01_magnitude1.nii.gz	2019-06-14T09:32:58.280000	n/a	e632024e
fmap/sub-50_ses-1_run-01_magnitude2.nii.gz	2019-06-14T09:32:58.280000	n/a	e632024e
fmap/sub-50_ses-1_run-01_phasediff.nii.gz	2019-06-14T09:32:59.002500	n/a	8fab1659
func/sub-50_ses-1_task-motor_run-04_bold.nii.gz	2019-06-14T09:36:12.410000	n/a	2047c006
func/sub-50_ses-1_task-motor_run-05_bold.nii.gz	2019-06-14T09:44:36.672500	n/a	365aa2d5
func/sub-50_ses-1_task-motor_run-06_bold.nii.gz	2019-06-14T09:53:03.415000	n/a	cb86e260
anat/sub-50_ses-1_run-01_T1w.nii.gz	2019-06-14T10:01:11.890000	n/a	1d14330b
