filename	acq_time	operator	randstr
func/sub-13_ses-1_task-motor_run-01_bold.nii.gz	2019-05-22T12:36:16.400000	n/a	de8285ad
func/sub-13_ses-1_task-motor_run-02_bold.nii.gz	2019-05-22T12:45:07.812500	n/a	0787b7ce
func/sub-13_ses-1_task-motor_run-03_bold.nii.gz	2019-05-22T12:53:51.577500	n/a	94f72e07
fmap/sub-13_ses-1_run-01_magnitude1.nii.gz	2019-05-22T13:02:18.187500	n/a	dff79d84
fmap/sub-13_ses-1_run-01_magnitude2.nii.gz	2019-05-22T13:02:18.187500	n/a	dff79d84
fmap/sub-13_ses-1_run-01_phasediff.nii.gz	2019-05-22T13:02:18.910000	n/a	b250d421
func/sub-13_ses-1_task-motor_run-04_bold.nii.gz	2019-05-22T13:05:49.720000	n/a	afa9723f
func/sub-13_ses-1_task-motor_run-05_bold.nii.gz	2019-05-22T13:14:22.032500	n/a	515ac5ff
func/sub-13_ses-1_task-motor_run-06_bold.nii.gz	2019-05-22T13:23:04.972500	n/a	08d62c78
anat/sub-13_ses-1_run-01_T1w.nii.gz	2019-05-22T13:31:36.295000	n/a	e5965837
