filename	acq_time	operator	randstr
func/sub-44_ses-1_task-motor_run-01_bold.nii.gz	2019-06-12T14:01:27.475000	n/a	389f6972
func/sub-44_ses-1_task-motor_run-02_bold.nii.gz	2019-06-12T14:10:27.597500	n/a	8e263c79
func/sub-44_ses-1_task-motor_run-03_bold.nii.gz	2019-06-12T14:19:11.162500	n/a	c57efe5c
fmap/sub-44_ses-1_run-01_magnitude1.nii.gz	2019-06-12T14:27:27.077500	n/a	f14b88af
fmap/sub-44_ses-1_run-01_magnitude2.nii.gz	2019-06-12T14:27:27.077500	n/a	f14b88af
fmap/sub-44_ses-1_run-01_phasediff.nii.gz	2019-06-12T14:27:27.800000	n/a	cdf303cc
func/sub-44_ses-1_task-motor_run-04_bold.nii.gz	2019-06-12T14:30:41.917500	n/a	98106805
func/sub-44_ses-1_task-motor_run-05_bold.nii.gz	2019-06-12T14:43:37.432500	n/a	01c4af18
func/sub-44_ses-1_task-motor_run-06_bold.nii.gz	2019-06-12T14:52:27.865000	n/a	d1f7ea59
anat/sub-44_ses-1_run-01_T1w.nii.gz	2019-06-12T15:00:44.847500	n/a	615fb825
