filename	acq_time	operator	randstr
func/sub-07_ses-1_task-motor_run-01_bold.nii.gz	2019-05-21T11:46:14.845000	n/a	a972e161
func/sub-07_ses-1_task-motor_run-02_bold.nii.gz	2019-05-21T11:55:14.305000	n/a	b8b019db
func/sub-07_ses-1_task-motor_run-03_bold.nii.gz	2019-05-21T12:03:57.892500	n/a	469eb83a
fmap/sub-07_ses-1_run-01_magnitude1.nii.gz	2019-05-21T12:12:15.840000	n/a	57725f5c
fmap/sub-07_ses-1_run-01_magnitude2.nii.gz	2019-05-21T12:12:15.840000	n/a	57725f5c
fmap/sub-07_ses-1_run-01_phasediff.nii.gz	2019-05-21T12:12:16.562500	n/a	270300b1
func/sub-07_ses-1_task-motor_run-04_bold.nii.gz	2019-05-21T12:15:22.992500	n/a	481708d9
func/sub-07_ses-1_task-motor_run-05_bold.nii.gz	2019-05-21T12:23:54.890000	n/a	03f37290
func/sub-07_ses-1_task-motor_run-06_bold.nii.gz	2019-05-21T12:32:23.810000	n/a	03c14d52
anat/sub-07_ses-1_run-01_T1w.nii.gz	2019-05-21T12:40:39.075000	n/a	8181f57f
