filename	acq_time	operator	randstr
func/sub-03_ses-1_task-motor_run-01_bold.nii.gz	2019-05-14T11:40:05.232500	n/a	96b6a837
func/sub-03_ses-1_task-motor_run-02_bold.nii.gz	2019-05-14T11:49:35.195000	n/a	5d6df0a9
func/sub-03_ses-1_task-motor_run-03_bold.nii.gz	2019-05-14T11:58:06.345000	n/a	91bd1318
fmap/sub-03_ses-1_run-01_magnitude1.nii.gz	2019-05-14T12:06:28.862500	n/a	9b5eb0dd
fmap/sub-03_ses-1_run-01_magnitude2.nii.gz	2019-05-14T12:06:28.862500	n/a	9b5eb0dd
fmap/sub-03_ses-1_run-01_phasediff.nii.gz	2019-05-14T12:06:29.585000	n/a	74ee1666
func/sub-03_ses-1_task-motor_run-04_bold.nii.gz	2019-05-14T12:10:04.545000	n/a	fc1cf35b
func/sub-03_ses-1_task-motor_run-05_bold.nii.gz	2019-05-14T12:19:01.725000	n/a	a08752b1
func/sub-03_ses-1_task-motor_run-06_bold.nii.gz	2019-05-14T12:27:40.567500	n/a	32993e23
anat/sub-03_ses-1_run-01_T1w.nii.gz	2019-05-14T12:36:10.917500	n/a	892148ab
