filename	acq_time	operator	randstr
func/sub-08_ses-1_task-motor_run-01_bold.nii.gz	2019-05-21T12:55:41.855000	n/a	8da6d838
func/sub-08_ses-1_task-motor_run-02_bold.nii.gz	2019-05-21T13:04:13.192500	n/a	9cebde6e
func/sub-08_ses-1_task-motor_run-03_bold.nii.gz	2019-05-21T13:12:41.527500	n/a	150dcebf
fmap/sub-08_ses-1_run-01_magnitude1.nii.gz	2019-05-21T13:21:16.912500	n/a	08b3c755
fmap/sub-08_ses-1_run-01_magnitude2.nii.gz	2019-05-21T13:21:16.912500	n/a	08b3c755
fmap/sub-08_ses-1_run-01_phasediff.nii.gz	2019-05-21T13:21:17.635000	n/a	02defc98
func/sub-08_ses-1_task-motor_run-04_bold.nii.gz	2019-05-21T13:24:39.377500	n/a	c5e2a593
func/sub-08_ses-1_task-motor_run-05_bold.nii.gz	2019-05-21T13:33:26.825000	n/a	7c024d74
func/sub-08_ses-1_task-motor_run-06_bold.nii.gz	2019-05-21T13:41:56.885000	n/a	b23595f0
anat/sub-08_ses-1_run-01_T1w.nii.gz	2019-05-21T13:50:25.067500	n/a	1d5c236a
