filename	acq_time	operator	randstr
func/sub-42_ses-1_task-motor_run-01_bold.nii.gz	2019-06-12T11:35:24.607500	n/a	47bfadb2
func/sub-42_ses-1_task-motor_run-02_bold.nii.gz	2019-06-12T11:44:11.315000	n/a	dbcdf92c
func/sub-42_ses-1_task-motor_run-03_bold.nii.gz	2019-06-12T11:52:57.715000	n/a	e2d4d318
fmap/sub-42_ses-1_run-01_magnitude1.nii.gz	2019-06-12T12:01:24.907500	n/a	e4f20130
fmap/sub-42_ses-1_run-01_magnitude2.nii.gz	2019-06-12T12:01:24.907500	n/a	e4f20130
fmap/sub-42_ses-1_run-01_phasediff.nii.gz	2019-06-12T12:01:25.630000	n/a	a9cf05a0
func/sub-42_ses-1_task-motor_run-04_bold.nii.gz	2019-06-12T12:07:43.035000	n/a	32d74521
func/sub-42_ses-1_task-motor_run-05_bold.nii.gz	2019-06-12T12:17:26.280000	n/a	f8c50aa0
func/sub-42_ses-1_task-motor_run-06_bold.nii.gz	2019-06-12T12:27:50.380000	n/a	1781317f
anat/sub-42_ses-1_run-01_T1w.nii.gz	2019-06-12T12:36:23.145000	n/a	f35319b1
