filename	acq_time	operator	randstr
func/sub-06_ses-1_task-motor_run-01_bold.nii.gz	2019-05-21T10:33:12.607500	n/a	2946c41f
func/sub-06_ses-1_task-motor_run-02_bold.nii.gz	2019-05-21T10:42:13.010000	n/a	6eb8472a
func/sub-06_ses-1_task-motor_run-03_bold.nii.gz	2019-05-21T10:50:59.320000	n/a	a17fc8dd
fmap/sub-06_ses-1_run-01_magnitude1.nii.gz	2019-05-21T10:59:16.575000	n/a	0caee2cb
fmap/sub-06_ses-1_run-01_magnitude2.nii.gz	2019-05-21T10:59:16.575000	n/a	0caee2cb
fmap/sub-06_ses-1_run-01_phasediff.nii.gz	2019-05-21T10:59:17.297500	n/a	1aed9bb0
func/sub-06_ses-1_task-motor_run-04_bold.nii.gz	2019-05-21T11:02:34.407500	n/a	a655b139
func/sub-06_ses-1_task-motor_run-05_bold.nii.gz	2019-05-21T11:11:06.675000	n/a	0a8afa6f
func/sub-06_ses-1_task-motor_run-06_bold.nii.gz	2019-05-21T11:20:05.512500	n/a	b6a04eb9
anat/sub-06_ses-1_run-01_T1w.nii.gz	2019-05-21T11:28:31.820000	n/a	bc84e317
