filename	acq_time	operator	randstr
func/sub-67_ses-1_task-motor_run-01_bold.nii.gz	2019-06-20T12:47:41.205000	n/a	22ce5c69
func/sub-67_ses-1_task-motor_run-02_bold.nii.gz	2019-06-20T12:56:09.317500	n/a	0f977583
func/sub-67_ses-1_task-motor_run-03_bold.nii.gz	2019-06-20T13:04:42.997500	n/a	c4180d32
fmap/sub-67_ses-1_run-01_magnitude1.nii.gz	2019-06-20T13:12:57.200000	n/a	202bf5d9
fmap/sub-67_ses-1_run-01_magnitude2.nii.gz	2019-06-20T13:12:57.200000	n/a	202bf5d9
fmap/sub-67_ses-1_run-01_phasediff.nii.gz	2019-06-20T13:12:57.922500	n/a	7a9e1072
func/sub-67_ses-1_task-motor_run-04_bold.nii.gz	2019-06-20T13:16:09.250000	n/a	f9eb7245
func/sub-67_ses-1_task-motor_run-05_bold.nii.gz	2019-06-20T13:24:37.775000	n/a	8c17639e
func/sub-67_ses-1_task-motor_run-06_bold.nii.gz	2019-06-20T13:33:17.875000	n/a	88fc31e0
anat/sub-67_ses-1_run-01_T1w.nii.gz	2019-06-20T13:41:37.350000	n/a	f6b2bc3d
