filename	acq_time	operator	randstr
func/sub-58_ses-1_task-motor_run-01_bold.nii.gz	2019-06-17T13:53:47.067500	n/a	45772dda
func/sub-58_ses-1_task-motor_run-02_bold.nii.gz	2019-06-17T14:02:06.912500	n/a	ff7e605c
func/sub-58_ses-1_task-motor_run-03_bold.nii.gz	2019-06-17T14:10:28.920000	n/a	ac8e6852
fmap/sub-58_ses-1_run-01_magnitude1.nii.gz	2019-06-17T14:18:50.342500	n/a	5e5af361
fmap/sub-58_ses-1_run-01_magnitude2.nii.gz	2019-06-17T14:18:50.342500	n/a	5e5af361
fmap/sub-58_ses-1_run-01_phasediff.nii.gz	2019-06-17T14:18:51.065000	n/a	721a6d2f
func/sub-58_ses-1_task-motor_run-04_bold.nii.gz	2019-06-17T14:22:09.647500	n/a	df419802
func/sub-58_ses-1_task-motor_run-05_bold.nii.gz	2019-06-17T14:30:33.190000	n/a	4f06b919
func/sub-58_ses-1_task-motor_run-06_bold.nii.gz	2019-06-17T14:39:09.045000	n/a	58aaac7d
anat/sub-58_ses-1_run-01_T1w.nii.gz	2019-06-17T14:47:26.255000	n/a	d3583b9e
