filename	acq_time	operator	randstr
func/sub-33_ses-1_task-motor_run-01_bold.nii.gz	2019-05-29T12:51:19.055000	n/a	9196d4c0
func/sub-33_ses-1_task-motor_run-02_bold.nii.gz	2019-05-29T12:59:59.142500	n/a	a9098dc2
func/sub-33_ses-1_task-motor_run-03_bold.nii.gz	2019-05-29T13:08:24.552500	n/a	8bb25116
fmap/sub-33_ses-1_run-01_magnitude1.nii.gz	2019-05-29T13:17:23.630000	n/a	c933af47
fmap/sub-33_ses-1_run-01_magnitude2.nii.gz	2019-05-29T13:17:23.630000	n/a	c933af47
fmap/sub-33_ses-1_run-01_phasediff.nii.gz	2019-05-29T13:17:24.352500	n/a	021c328d
func/sub-33_ses-1_task-motor_run-04_bold.nii.gz	2019-05-29T13:20:44.172500	n/a	fbe5b85e
func/sub-33_ses-1_task-motor_run-05_bold.nii.gz	2019-05-29T13:29:19.390000	n/a	c828dfd9
func/sub-33_ses-1_task-motor_run-06_bold.nii.gz	2019-05-29T13:37:52.485000	n/a	2e7cac40
anat/sub-33_ses-1_run-01_T1w.nii.gz	2019-05-29T13:46:21.822500	n/a	8865d0d2
