filename	acq_time	operator	randstr
func/sub-63_ses-1_task-motor_run-01_bold.nii.gz	2019-06-19T13:57:33.047500	n/a	a9b19d1d
func/sub-63_ses-1_task-motor_run-02_bold.nii.gz	2019-06-19T14:06:20.687500	n/a	78523858
func/sub-63_ses-1_task-motor_run-03_bold.nii.gz	2019-06-19T14:15:10.590000	n/a	0c1e87a6
fmap/sub-63_ses-1_run-01_magnitude1.nii.gz	2019-06-19T14:23:26.682500	n/a	153c8bf0
fmap/sub-63_ses-1_run-01_magnitude2.nii.gz	2019-06-19T14:23:26.682500	n/a	153c8bf0
fmap/sub-63_ses-1_run-01_phasediff.nii.gz	2019-06-19T14:23:27.405000	n/a	cfee3ecd
func/sub-63_ses-1_task-motor_run-04_bold.nii.gz	2019-06-19T14:26:39.475000	n/a	7aaa9d41
func/sub-63_ses-1_task-motor_run-05_bold.nii.gz	2019-06-19T14:35:50.012500	n/a	3f162fcb
func/sub-63_ses-1_task-motor_run-06_bold.nii.gz	2019-06-19T14:44:25.577500	n/a	1ca18858
anat/sub-63_ses-1_run-01_T1w.nii.gz	2019-06-19T14:52:49.085000	n/a	31a4124a
