filename	acq_time	operator	randstr
func/sub-57_ses-1_task-motor_run-01_bold.nii.gz	2019-06-17T12:39:19.505000	n/a	d006ed8c
func/sub-57_ses-1_task-motor_run-02_bold.nii.gz	2019-06-17T12:48:19.125000	n/a	b1281bd1
func/sub-57_ses-1_task-motor_run-03_bold.nii.gz	2019-06-17T12:56:45.730000	n/a	e7c35e5c
fmap/sub-57_ses-1_run-01_magnitude1.nii.gz	2019-06-17T13:05:09.030000	n/a	fb8fe119
fmap/sub-57_ses-1_run-01_magnitude2.nii.gz	2019-06-17T13:05:09.030000	n/a	fb8fe119
fmap/sub-57_ses-1_run-01_phasediff.nii.gz	2019-06-17T13:05:09.752500	n/a	36cf774e
func/sub-57_ses-1_task-motor_run-04_bold.nii.gz	2019-06-17T13:08:18.422500	n/a	5fc523dc
func/sub-57_ses-1_task-motor_run-05_bold.nii.gz	2019-06-17T13:16:39.100000	n/a	d466920f
func/sub-57_ses-1_task-motor_run-06_bold.nii.gz	2019-06-17T13:25:11.570000	n/a	8d492e69
anat/sub-57_ses-1_run-01_T1w.nii.gz	2019-06-17T13:33:30.037500	n/a	d491b949
