filename	acq_time	operator	randstr
func/sub-61_ses-1_task-motor_run-01_bold.nii.gz	2019-06-19T11:35:37.725000	n/a	50d556ab
func/sub-61_ses-1_task-motor_run-02_bold.nii.gz	2019-06-19T11:45:22.407500	n/a	d923692a
func/sub-61_ses-1_task-motor_run-03_bold.nii.gz	2019-06-19T11:54:19.902500	n/a	c80af277
fmap/sub-61_ses-1_run-01_magnitude1.nii.gz	2019-06-19T12:02:49.027500	n/a	62d792e2
fmap/sub-61_ses-1_run-01_magnitude2.nii.gz	2019-06-19T12:02:49.027500	n/a	62d792e2
fmap/sub-61_ses-1_run-01_phasediff.nii.gz	2019-06-19T12:02:49.750000	n/a	d4cfa2c4
func/sub-61_ses-1_task-motor_run-04_bold.nii.gz	2019-06-19T12:07:34.412500	n/a	b6287155
func/sub-61_ses-1_task-motor_run-05_bold.nii.gz	2019-06-19T12:16:09.780000	n/a	f91bc391
func/sub-61_ses-1_task-motor_run-06_bold.nii.gz	2019-06-19T12:24:50.147500	n/a	9869f83a
anat/sub-61_ses-1_run-01_T1w.nii.gz	2019-06-19T12:33:05.057500	n/a	84d41faa
