filename	acq_time	operator	randstr
func/sub-62_ses-1_task-motor_run-01_bold.nii.gz	2019-06-19T12:49:04.157500	n/a	9cbc0c3e
func/sub-62_ses-1_task-motor_run-02_bold.nii.gz	2019-06-19T12:57:35.850000	n/a	c7de4499
func/sub-62_ses-1_task-motor_run-03_bold.nii.gz	2019-06-19T13:06:11.952500	n/a	f8349906
fmap/sub-62_ses-1_run-01_magnitude1.nii.gz	2019-06-19T13:14:24.155000	n/a	428a8790
fmap/sub-62_ses-1_run-01_magnitude2.nii.gz	2019-06-19T13:14:24.155000	n/a	428a8790
fmap/sub-62_ses-1_run-01_phasediff.nii.gz	2019-06-19T13:14:24.877500	n/a	a54b5e5c
func/sub-62_ses-1_task-motor_run-04_bold.nii.gz	2019-06-19T13:17:33.535000	n/a	9bea63e5
func/sub-62_ses-1_task-motor_run-05_bold.nii.gz	2019-06-19T13:26:06.240000	n/a	7037c2f2
func/sub-62_ses-1_task-motor_run-06_bold.nii.gz	2019-06-19T13:35:25.632500	n/a	3652c7bb
anat/sub-62_ses-1_run-01_T1w.nii.gz	2019-06-19T13:43:45.955000	n/a	71c18bbf
