filename	acq_time	operator	randstr
func/sub-60_ses-1_task-motor_run-01_bold.nii.gz	2019-06-19T10:24:32.340000	n/a	e8bf0b25
func/sub-60_ses-1_task-motor_run-02_bold.nii.gz	2019-06-19T10:33:17.875000	n/a	cdb55d1e
func/sub-60_ses-1_task-motor_run-03_bold.nii.gz	2019-06-19T10:42:30.505000	n/a	d8a7bf3f
fmap/sub-60_ses-1_run-01_magnitude1.nii.gz	2019-06-19T10:50:59.012500	n/a	175f7d2e
fmap/sub-60_ses-1_run-01_magnitude2.nii.gz	2019-06-19T10:50:59.012500	n/a	175f7d2e
fmap/sub-60_ses-1_run-01_phasediff.nii.gz	2019-06-19T10:50:59.735000	n/a	fd9f3384
func/sub-60_ses-1_task-motor_run-04_bold.nii.gz	2019-06-19T10:54:20.367500	n/a	65cccfdf
func/sub-60_ses-1_task-motor_run-05_bold.nii.gz	2019-06-19T11:02:52.312500	n/a	189f5114
func/sub-60_ses-1_task-motor_run-06_bold.nii.gz	2019-06-19T11:11:21.882500	n/a	02757fad
anat/sub-60_ses-1_run-01_T1w.nii.gz	2019-06-19T11:20:05.400000	n/a	d97e1b8f
