filename	acq_time	operator	randstr
func/sub-21_ses-1_task-motor_run-01_bold.nii.gz	2019-05-27T10:23:44.857500	n/a	e212cbeb
func/sub-21_ses-1_task-motor_run-02_bold.nii.gz	2019-05-27T10:32:56.152500	n/a	c9a1c0ec
func/sub-21_ses-1_task-motor_run-03_bold.nii.gz	2019-05-27T10:41:40.660000	n/a	5d601e9b
fmap/sub-21_ses-1_run-01_magnitude1.nii.gz	2019-05-27T10:50:27.612500	n/a	a31b7864
fmap/sub-21_ses-1_run-01_magnitude2.nii.gz	2019-05-27T10:50:27.612500	n/a	a31b7864
fmap/sub-21_ses-1_run-01_phasediff.nii.gz	2019-05-27T10:50:28.335000	n/a	243de555
func/sub-21_ses-1_task-motor_run-04_bold.nii.gz	2019-05-27T10:53:52.747500	n/a	3564f3e1
func/sub-21_ses-1_task-motor_run-05_bold.nii.gz	2019-05-27T11:02:49.997500	n/a	ce48811c
func/sub-21_ses-1_task-motor_run-06_bold.nii.gz	2019-05-27T11:11:28.560000	n/a	6f9cd9a3
anat/sub-21_ses-1_run-01_T1w.nii.gz	2019-05-27T11:19:58.847500	n/a	7879d2ba
