filename	acq_time	operator	randstr
func/sub-17_ses-1_task-motor_run-01_bold.nii.gz	2019-05-24T11:39:21.700000	n/a	abf678fe
func/sub-17_ses-1_task-motor_run-02_bold.nii.gz	2019-05-24T11:48:15.870000	n/a	fe24dce4
func/sub-17_ses-1_task-motor_run-03_bold.nii.gz	2019-05-24T11:56:41.925000	n/a	141d0d17
fmap/sub-17_ses-1_run-01_magnitude1.nii.gz	2019-05-24T12:05:01.957500	n/a	c1cbc785
fmap/sub-17_ses-1_run-01_magnitude2.nii.gz	2019-05-24T12:05:01.957500	n/a	c1cbc785
fmap/sub-17_ses-1_run-01_phasediff.nii.gz	2019-05-24T12:05:02.680000	n/a	6397b95b
func/sub-17_ses-1_task-motor_run-04_bold.nii.gz	2019-05-24T12:08:19.782500	n/a	3ae99042
func/sub-17_ses-1_task-motor_run-05_bold.nii.gz	2019-05-24T12:17:39.445000	n/a	324e76a0
func/sub-17_ses-1_task-motor_run-06_bold.nii.gz	2019-05-24T12:26:31.882500	n/a	8db23353
anat/sub-17_ses-1_run-01_T1w.nii.gz	2019-05-24T12:34:53.965000	n/a	a9542230
