filename	acq_time	operator	randstr
func/sub-18_ses-1_task-motor_run-01_bold.nii.gz	2019-05-24T12:51:41.520000	n/a	04c058d6
func/sub-18_ses-1_task-motor_run-02_bold.nii.gz	2019-05-24T13:00:14.827500	n/a	8769e30c
func/sub-18_ses-1_task-motor_run-03_bold.nii.gz	2019-05-24T13:09:05.475000	n/a	b4faed4e
fmap/sub-18_ses-1_run-01_magnitude1.nii.gz	2019-05-24T13:17:25.302500	n/a	71087b26
fmap/sub-18_ses-1_run-01_magnitude2.nii.gz	2019-05-24T13:17:25.302500	n/a	71087b26
fmap/sub-18_ses-1_run-01_phasediff.nii.gz	2019-05-24T13:17:26.025000	n/a	545844bb
func/sub-18_ses-1_task-motor_run-04_bold.nii.gz	2019-05-24T13:20:45.457500	n/a	09d79b59
func/sub-18_ses-1_task-motor_run-05_bold.nii.gz	2019-05-24T13:29:23.697500	n/a	a918d1eb
func/sub-18_ses-1_task-motor_run-06_bold.nii.gz	2019-05-24T13:38:02.405000	n/a	4a0fcd79
anat/sub-18_ses-1_run-01_T1w.nii.gz	2019-05-24T13:46:22.810000	n/a	0b2a9118
