filename	acq_time	operator	randstr
func/sub-02_ses-1_task-motor_run-01_bold.nii.gz	2019-05-14T10:25:24.720000	n/a	63e8dc21
func/sub-02_ses-1_task-motor_run-02_bold.nii.gz	2019-05-14T10:34:03.727500	n/a	5e0ee294
func/sub-02_ses-1_task-motor_run-03_bold.nii.gz	2019-05-14T10:42:49.840000	n/a	c01e5da2
fmap/sub-02_ses-1_run-01_magnitude1.nii.gz	2019-05-14T10:51:22.302500	n/a	bc0d43b5
fmap/sub-02_ses-1_run-01_magnitude2.nii.gz	2019-05-14T10:51:22.302500	n/a	bc0d43b5
fmap/sub-02_ses-1_run-01_phasediff.nii.gz	2019-05-14T10:51:23.025000	n/a	fc9a271f
func/sub-02_ses-1_task-motor_run-04_bold.nii.gz	2019-05-14T10:54:43.340000	n/a	77ef8188
func/sub-02_ses-1_task-motor_run-05_bold.nii.gz	2019-05-14T11:03:13.747500	n/a	2d2c0fc8
func/sub-02_ses-1_task-motor_run-06_bold.nii.gz	2019-05-14T11:12:04.977500	n/a	a0730170
anat/sub-02_ses-1_run-01_T1w.nii.gz	2019-05-14T11:20:28.275000	n/a	716e58ba
