filename	acq_time	operator	randstr
func/sub-04_ses-1_task-motor_run-01_bold.nii.gz	2019-05-17T17:08:30.047500	n/a	4fb61a0f
func/sub-04_ses-1_task-motor_run-02_bold.nii.gz	2019-05-17T17:17:09.995000	n/a	c38f299a
func/sub-04_ses-1_task-motor_run-03_bold.nii.gz	2019-05-17T17:25:44.910000	n/a	8b8d520b
fmap/sub-04_ses-1_run-01_magnitude1.nii.gz	2019-05-17T17:34:19	n/a	b966a382
fmap/sub-04_ses-1_run-01_magnitude2.nii.gz	2019-05-17T17:34:19	n/a	b966a382
fmap/sub-04_ses-1_run-01_phasediff.nii.gz	2019-05-17T17:34:19.722500	n/a	28283a7f
func/sub-04_ses-1_task-motor_run-04_bold.nii.gz	2019-05-17T17:37:34.135000	n/a	adef9178
func/sub-04_ses-1_task-motor_run-05_bold.nii.gz	2019-05-17T17:46:03.797500	n/a	cc71691a
func/sub-04_ses-1_task-motor_run-06_bold.nii.gz	2019-05-17T17:55:10.310000	n/a	226c16b6
anat/sub-04_ses-1_run-01_T1w.nii.gz	2019-05-17T18:04:32.365000	n/a	0fc255e4
fmap/sub-04_ses-1_run-02_magnitude1.nii.gz	2019-05-17T18:12:18.375000	n/a	efb144cc
fmap/sub-04_ses-1_run-02_magnitude2.nii.gz	2019-05-17T18:12:18.375000	n/a	efb144cc
fmap/sub-04_ses-1_run-02_phasediff.nii.gz	2019-05-17T18:12:19.097500	n/a	30894378
anat/sub-04_ses-1_run-02_T1w.nii.gz	2019-05-17T18:28:19.187500	n/a	0814688e
