filename	acq_time	operator	randstr
func/sub-35_ses-1_task-motor_run-01_bold.nii.gz	2019-05-30T09:22:49.210000	n/a	8f3e3de0
func/sub-35_ses-1_task-motor_run-02_bold.nii.gz	2019-05-30T09:31:27.765000	n/a	6695d7e9
func/sub-35_ses-1_task-motor_run-03_bold.nii.gz	2019-05-30T09:40:16.390000	n/a	15ddf806
fmap/sub-35_ses-1_run-01_magnitude1.nii.gz	2019-05-30T09:49:10.937500	n/a	9932e161
fmap/sub-35_ses-1_run-01_magnitude2.nii.gz	2019-05-30T09:49:10.937500	n/a	9932e161
fmap/sub-35_ses-1_run-01_phasediff.nii.gz	2019-05-30T09:49:11.660000	n/a	7d8c1472
func/sub-35_ses-1_task-motor_run-04_bold.nii.gz	2019-05-30T09:52:40.825000	n/a	be97f6db
func/sub-35_ses-1_task-motor_run-05_bold.nii.gz	2019-05-30T10:01:09.260000	n/a	296a7bc3
func/sub-35_ses-1_task-motor_run-06_bold.nii.gz	2019-05-30T10:09:49.357500	n/a	87228bcc
anat/sub-35_ses-1_run-01_T1w.nii.gz	2019-05-30T10:18:00.517500	n/a	b94313fa
