filename	acq_time	operator	randstr
func/sub-05_ses-1_task-motor_run-01_bold.nii.gz	2019-05-21T09:19:37.367500	n/a	df994291
func/sub-05_ses-1_task-motor_run-02_bold.nii.gz	2019-05-21T09:28:33.967500	n/a	f7816395
func/sub-05_ses-1_task-motor_run-03_bold.nii.gz	2019-05-21T09:37:33.225000	n/a	3f3fa793
fmap/sub-05_ses-1_run-01_magnitude1.nii.gz	2019-05-21T09:45:57.252500	n/a	e2fbc119
fmap/sub-05_ses-1_run-01_magnitude2.nii.gz	2019-05-21T09:45:57.252500	n/a	e2fbc119
fmap/sub-05_ses-1_run-01_phasediff.nii.gz	2019-05-21T09:45:57.975000	n/a	d4209a4c
func/sub-05_ses-1_task-motor_run-04_bold.nii.gz	2019-05-21T09:49:07.190000	n/a	f381ae7e
func/sub-05_ses-1_task-motor_run-05_bold.nii.gz	2019-05-21T09:57:43.527500	n/a	36aef5a0
func/sub-05_ses-1_task-motor_run-06_bold.nii.gz	2019-05-21T10:06:19.500000	n/a	acdc745b
anat/sub-05_ses-1_run-01_T1w.nii.gz	2019-05-21T10:14:27.587500	n/a	836f41a3
