filename	acq_time	operator	randstr
func/sub-45_ses-1_task-motor_run-01_bold.nii.gz	2019-06-13T09:12:48.192500	n/a	c3514be0
func/sub-45_ses-1_task-motor_run-02_bold.nii.gz	2019-06-13T09:21:20.655000	n/a	445bcc96
func/sub-45_ses-1_task-motor_run-03_bold.nii.gz	2019-06-13T09:29:48.242500	n/a	d4bdcf47
fmap/sub-45_ses-1_run-01_magnitude1.nii.gz	2019-06-13T09:38:13.700000	n/a	ff64f02a
fmap/sub-45_ses-1_run-01_magnitude2.nii.gz	2019-06-13T09:38:13.700000	n/a	ff64f02a
fmap/sub-45_ses-1_run-01_phasediff.nii.gz	2019-06-13T09:38:14.422500	n/a	032f49ae
func/sub-45_ses-1_task-motor_run-04_bold.nii.gz	2019-06-13T09:41:33.275000	n/a	cbefb627
func/sub-45_ses-1_task-motor_run-05_bold.nii.gz	2019-06-13T09:49:53.187500	n/a	97bde85f
func/sub-45_ses-1_task-motor_run-06_bold.nii.gz	2019-06-13T09:58:29.160000	n/a	d44f48bd
anat/sub-45_ses-1_run-01_T1w.nii.gz	2019-06-13T10:06:49.850000	n/a	31649abf
