filename	acq_time	operator	randstr
func/sub-26_ses-1_task-motor_run-01_bold.nii.gz	2019-05-28T10:16:26.275000	n/a	a2d48f06
func/sub-26_ses-1_task-motor_run-02_bold.nii.gz	2019-05-28T10:25:08.930000	n/a	f4c2ec2c
func/sub-26_ses-1_task-motor_run-03_bold.nii.gz	2019-05-28T10:33:41.410000	n/a	5bf36058
fmap/sub-26_ses-1_run-01_magnitude1.nii.gz	2019-05-28T10:42:09.827500	n/a	e03d70ce
fmap/sub-26_ses-1_run-01_magnitude2.nii.gz	2019-05-28T10:42:09.827500	n/a	e03d70ce
fmap/sub-26_ses-1_run-01_phasediff.nii.gz	2019-05-28T10:42:10.550000	n/a	d8fa7f6f
func/sub-26_ses-1_task-motor_run-04_bold.nii.gz	2019-05-28T10:45:31.597500	n/a	557981c2
func/sub-26_ses-1_task-motor_run-05_bold.nii.gz	2019-05-28T10:54:54.115000	n/a	8eab766c
func/sub-26_ses-1_task-motor_run-06_bold.nii.gz	2019-05-28T11:03:40.397500	n/a	0f8126c8
anat/sub-26_ses-1_run-01_T1w.nii.gz	2019-05-28T11:12:00.302500	n/a	2125aa1b
